Date,SST_Celsius,DHW
2023-06-17,30.622018500217845,8.866884791741493
2023-06-18,30.48347521144867,8.366884791741493
2023-06-19,30.46604537848841,7.866884791741493
2023-06-20,30.60838594285657,8.025225640721002
2023-06-21,30.622516158248366,8.185585091899341
2023-06-22,30.54088967797632,8.33428361732453
2023-06-23,30.623340058184866,8.494760768493796
2023-06-24,30.36546494575698,7.994760768493796
2023-06-25,30.588049936179083,8.150196473662236
2023-06-26,30.47063557090673,7.650196473662236
2023-06-27,30.54180739286977,7.79902610121506
2023-06-28,30.556906205019608,7.950012701932147
2023-06-29,30.50520093496988,8.093612835499274
2023-06-30,30.461990160996105,7.593612835499274
2023-07-01,30.588880122398624,7.749167138699077
2023-07-02,30.52056106068784,7.894961575940197
2023-07-03,30.595713029823287,8.051492008772096
2023-07-04,30.311045292151316,7.551492008772096
2023-07-05,30.40164948631335,7.051492008772096
2023-07-06,30.684096838015627,7.220648699917185
2023-07-07,30.61037828953193,7.379274169850318
2023-07-08,30.554982951565812,7.529986020074006
2023-07-09,30.589723298874016,7.685660777056008
2023-07-10,30.55353978312749,7.8361664603599355
2023-07-11,30.35487692661604,7.3361664603599355
2023-07-12,30.517613346797106,7.481539795616665
2023-07-13,30.675271092080905,7.649435665913937
2023-07-14,30.57308386799568,7.802733361341891
2023-07-15,30.588120667111426,7.958179170929238
2023-07-16,30.32447376155677,7.458179170929238
2023-07-17,30.500465929603727,7.601102875158342
2023-07-18,30.485823253955218,7.101102875158342
2023-07-19,30.39940229992543,6.601102875158342
2023-07-20,30.54598092904405,6.750528722164635
2023-07-21,30.52735546331668,6.897293788352732
2023-07-22,30.559710300896644,7.0486809741951095
2023-07-23,30.440189097591897,6.5486809741951095
2023-07-24,30.45917511576324,6.0486809741951095
2023-07-25,30.423211071119336,5.5486809741951095
2023-07-26,30.466200954724748,5.0486809741951095
2023-07-27,30.35656674144718,4.5486809741951095
2023-07-28,30.3175823677178,4.0486809741951095
2023-07-29,30.447415371221386,3.5486809741951095
2023-07-30,30.27666527828737,3.0486809741951095
2023-07-31,30.483899630413003,2.5486809741951095
2023-08-01,30.220281840523235,2.0486809741951095
2023-08-02,30.31586571094762,1.5486809741951095
2023-08-03,30.35106333265767,1.0486809741951095
2023-08-04,30.38417173401337,0.5486809741951095
2023-08-05,30.27901696319132,0.04868097419510953
2023-08-06,30.0794165413295,0.0
2023-08-07,30.20329875107956,0.0
2023-08-08,30.21612864219738,0.0
2023-08-09,30.25250699755087,0.0
2023-08-10,30.30279527917148,0.0
2023-08-11,30.433671026367705,0.0
2023-08-12,30.05333288464689,0.0
2023-08-13,30.18097387865532,0.0
2023-08-14,30.21045410038701,0.0
2023-08-15,30.25674333898389,0.0
2023-08-16,30.23650077791227,0.0
2023-08-17,30.368712352091396,0.0
2023-08-18,30.14260022605034,0.0
2023-08-19,30.18589599491117,0.0
2023-08-20,30.152056881862872,0.0
2023-08-21,30.12159786454786,0.0
2023-08-22,30.07011406000241,0.0
2023-08-23,30.12831961368311,0.0
2023-08-24,30.0718217542103,0.0
2023-08-25,29.779521641816757,0.0
2023-08-26,30.04110174457124,0.0
2023-08-27,29.99903390582632,0.0
2023-08-28,29.98428719505411,0.0
2023-08-29,30.131992924679185,0.0
2023-08-30,30.084239851295077,0.0
2023-08-31,30.12006623527289,0.0
2023-09-01,29.972226320710348,0.0
2023-09-02,29.823913737525096,0.0
2023-09-03,29.8419477173052,0.0
2023-09-04,29.73451111487857,0.0
2023-09-05,29.74053907994268,0.0
2023-09-06,29.74977236287152,0.0
2023-09-07,29.790195746348367,0.0
2023-09-08,29.68212669749649,0.0
2023-09-09,29.831458439030985,0.0
2023-09-10,29.613613965866566,0.0
2023-09-11,29.598593573724205,0.0
2023-09-12,29.651274402264256,0.0
2023-09-13,29.58501143964655,0.0
2023-09-14,29.62726375299056,0.0
2023-09-15,29.70066139212597,0.0
2023-09-16,29.603741765196617,0.0
2023-09-17,29.65315512046211,0.0
2023-09-18,29.57997448176726,0.0
2023-09-19,29.652167468705706,0.0
2023-09-20,29.626833560377715,0.0
2023-09-21,29.46870479974784,0.0
2023-09-22,29.54675724374028,0.0
2023-09-23,29.387045996245128,0.0
2023-09-24,29.335979431437227,0.0
2023-09-25,29.62014285198916,0.0
2023-09-26,29.334244560556623,0.0
2023-09-27,29.282056388991343,0.0
2023-09-28,29.318330389153303,0.0
2023-09-29,29.053395363207876,0.0
2023-09-30,29.141576082847703,0.0
2023-10-01,29.046829661675066,0.0
2023-10-02,29.38175857081912,0.0
2023-10-03,29.19138369942519,0.0
2023-10-04,29.012491996345712,0.0
2023-10-05,29.115999366720903,0.0
2023-10-06,29.158227987915105,0.0
2023-10-07,29.113610154431,0.0
2023-10-08,29.008310454782524,0.0
2023-10-09,28.89865051285525,0.0
2023-10-10,29.1028070021058,0.0
2023-10-11,29.11597422433926,0.0
2023-10-12,28.95770436047744,0.0
2023-10-13,28.971193173632585,0.0
2023-10-14,28.88984040475348,0.0
2023-10-15,28.88803828117632,0.0
2023-10-16,28.902811500422715,0.0
2023-10-17,28.830829621985583,0.0
2023-10-18,28.97868809115642,0.0
2023-10-19,28.75353039049336,0.0
2023-10-20,28.586748231360307,0.0
2023-10-21,28.509808249554982,0.0
2023-10-22,28.587944809195967,0.0
2023-10-23,28.65544645802279,0.0
2023-10-24,28.589312297009776,0.0
2023-10-25,28.558456498235785,0.0
2023-10-26,28.63295980715362,0.0
2023-10-27,28.71032381283645,0.0
2023-10-28,28.403915346574905,0.0
2023-10-29,28.39540430500734,0.0
2023-10-30,28.4107324090384,0.0
2023-10-31,28.489199229953623,0.0
2023-11-01,28.468464011543706,0.0
2023-11-02,28.718104883937126,0.0
2023-11-03,28.46128147831536,0.0
2023-11-04,28.545466507491945,0.0
2023-11-05,28.12259649226762,0.0
2023-11-06,28.128105301719906,0.0
2023-11-07,28.36274166721205,0.0
2023-11-08,28.078777805595468,0.0
2023-11-09,28.18747377699943,0.0
2023-11-10,28.30918183665229,0.0
2023-11-11,28.1609628440231,0.0
2023-11-12,28.125220830234998,0.0
2023-11-13,28.07745605763575,0.0
2023-11-14,28.05055452803854,0.0
2023-11-15,28.194570243736752,0.0
2023-11-16,28.02631234737075,0.0
2023-11-17,28.284514024760732,0.0
2023-11-18,28.20951822919925,0.0
2023-11-19,27.91150669115328,0.0
2023-11-20,27.929330532106604,0.0
2023-11-21,28.052862617888916,0.0
2023-11-22,27.95496192398466,0.0
2023-11-23,27.94933337162816,0.0
2023-11-24,28.03477972055601,0.0
2023-11-25,27.991358299633514,0.0
2023-11-26,27.83055147817884,0.0
2023-11-27,27.816655059316396,0.0
2023-11-28,27.87646865475167,0.0
2023-11-29,27.766492992376165,0.0
2023-11-30,28.05129153439505,0.0
2023-12-01,27.918676076631925,0.0
2023-12-02,27.906328048555743,0.0
2023-12-03,27.83443976398503,0.0
2023-12-04,27.65931582420945,0.0
2023-12-05,27.73681317540756,0.0
2023-12-06,27.64588349099376,0.0
2023-12-07,27.776237826888188,0.0
2023-12-08,27.839371371968767,0.0
2023-12-09,27.617148486473383,0.0
2023-12-10,27.71792501622579,0.0
2023-12-11,27.83112377743148,0.0
2023-12-12,27.579236062161826,0.0
2023-12-13,27.582016015046516,0.0
2023-12-14,27.683949625985168,0.0
2023-12-15,27.582890889795426,0.0
2023-12-16,27.46353216968763,0.0
2023-12-17,27.56537292959824,0.0
2023-12-18,27.52112036336765,0.0
2023-12-19,27.484592023333686,0.0
2023-12-20,27.60294948220859,0.0
2023-12-21,27.528093537197783,0.0
2023-12-22,27.567938995267934,0.0
2023-12-23,27.40806695385508,0.0
2023-12-24,27.66727158570712,0.0
2023-12-25,27.693596499133854,0.0
2023-12-26,27.668113123640182,0.0
2023-12-27,27.68063421305292,0.0
2023-12-28,27.539781937339367,0.0
2023-12-29,27.40201092520163,0.0
2023-12-30,27.450524794426823,0.0
2023-12-31,27.626236870179,0.0
2024-01-01,27.627793459587885,0.0
2024-01-02,27.629350048996766,0.0
2024-01-03,27.63090663840565,0.0
2024-01-04,27.632463227814533,0.0
2024-01-05,27.634019817223418,0.0
2024-01-06,27.6355764066323,0.0
2024-01-07,27.637132996041185,0.0
2024-01-08,27.63868958545007,0.0
2024-01-09,27.64024617485895,0.0
2024-01-10,27.641802764267837,0.0
2024-01-11,27.64335935367672,0.0
2024-01-12,27.644915943085604,0.0
2024-01-13,27.64647253249449,0.0
2024-01-14,27.64802912190337,0.0
2024-01-15,27.649585711312255,0.0
2024-01-16,27.651142300721137,0.0
2024-01-17,27.652698890130022,0.0
2024-01-18,27.654255479538904,0.0
2024-01-19,27.65581206894779,0.0
2024-01-20,27.657368658356674,0.0
2024-01-21,27.658925247765556,0.0
2024-01-22,27.66048183717444,0.0
2024-01-23,27.662038426583322,0.0
2024-01-24,27.663595015992207,0.0
2024-01-25,27.66515160540109,0.0
2024-01-26,27.666708194809974,0.0
2024-01-27,27.66826478421886,0.0
2024-01-28,27.66982137362774,0.0
2024-01-29,27.671377963036626,0.0
2024-01-30,27.672934552445508,0.0
2024-01-31,27.674491141854393,0.0
2024-02-01,27.676047731263274,0.0
2024-02-02,27.67760432067216,0.0
2024-02-03,27.679160910081045,0.0
2024-02-04,27.680717499489926,0.0
2024-02-05,27.68227408889881,0.0
2024-02-06,27.683830678307693,0.0
2024-02-07,27.685387267716578,0.0
2024-02-08,27.686943857125463,0.0
2024-02-09,27.688500446534345,0.0
2024-02-10,27.69005703594323,0.0
2024-02-11,27.69161362535211,0.0
2024-02-12,27.693170214760997,0.0
2024-02-13,27.69472680416988,0.0
2024-02-14,27.696283393578764,0.0
2024-02-15,27.69783998298765,0.0
2024-02-16,27.69939657239653,0.0
2024-02-17,27.700953161805415,0.0
2024-02-18,27.702509751214297,0.0
2024-02-19,27.704066340623182,0.0
2024-02-20,27.705622930032064,0.0
2024-02-21,27.70717951944095,0.0
2024-02-22,27.708736108849834,0.0
2024-02-23,27.710292698258716,0.0
2024-02-24,27.7118492876676,0.0
2024-02-25,27.713405877076482,0.0
2024-02-26,27.714962466485368,0.0
2024-02-27,27.716519055894253,0.0
2024-02-28,27.718075645303134,0.0
2024-02-29,27.71963223471202,0.0
2024-03-01,27.7211888241209,0.0
2024-03-02,27.722745413529786,0.0
2024-03-03,27.724302002938668,0.0
2024-03-04,27.725858592347553,0.0
2024-03-05,27.727415181756438,0.0
2024-03-06,27.72897177116532,0.0
2024-03-07,27.730528360574205,0.0
2024-03-08,27.732084949983086,0.0
2024-03-09,27.73364153939197,0.0
2024-03-10,27.735198128800853,0.0
2024-03-11,27.73675471820974,0.0
2024-03-12,27.738311307618623,0.0
2024-03-13,27.739867897027505,0.0
2024-03-14,27.74142448643639,0.0
2024-03-15,27.74298107584527,0.0
2024-03-16,27.744537665254157,0.0
2024-03-17,27.74609425466304,0.0
2024-03-18,27.747650844071924,0.0
2024-03-19,27.74920743348081,0.0
2024-03-20,27.75076402288969,0.0
2024-03-21,27.752320612298575,0.0
2024-03-22,27.753877201707457,0.0
2024-03-23,27.755433791116342,0.0
2024-03-24,27.756990380525227,0.0
2024-03-25,27.75854696993411,0.0
2024-03-26,27.760103559342994,0.0
2024-03-27,27.761660148751876,0.0
2024-03-28,27.76321673816076,0.0
2024-03-29,27.764773327569642,0.0
2024-03-30,27.766329916978528,0.0
2024-03-31,27.767886506387413,0.0
2024-04-01,27.769443095796294,0.0
2024-04-02,27.77099968520518,0.0
2024-04-03,27.77255627461406,0.0
2024-04-04,27.774112864022946,0.0
2024-04-05,27.775669453431828,0.0
2024-04-06,27.777226042840713,0.0
2024-04-07,27.778782632249598,0.0
2024-04-08,27.78033922165848,0.0
2024-04-09,27.781895811067365,0.0
2024-04-10,27.783452400476246,0.0
2024-04-11,27.78500898988513,0.0
2024-04-12,27.786565579294013,0.0
2024-04-13,27.7881221687029,0.0
2024-04-14,27.789678758111783,0.0
2024-04-15,27.791235347520665,0.0
2024-04-16,27.79279193692955,0.0
2024-04-17,27.794348526338432,0.0
2024-04-18,27.795905115747317,0.0
2024-04-19,27.797461705156202,0.0
2024-04-20,27.799018294565084,0.0
2024-04-21,27.80057488397397,0.0
2024-04-22,27.80213147338285,0.0
2024-04-23,27.803688062791736,0.0
2024-04-24,27.805244652200617,0.0
2024-04-25,27.806801241609502,0.0
2024-04-26,27.808357831018387,0.0
2024-04-27,27.80991442042727,0.0
2024-04-28,27.811471009836154,0.0
2024-04-29,27.813027599245036,0.0
2024-04-30,27.81458418865392,0.0
2024-05-01,27.816140778062802,0.0
2024-05-02,27.817697367471688,0.0
2024-05-03,27.819253956880573,0.0
2024-05-04,27.820810546289454,0.0
2024-05-05,27.82236713569834,0.0
2024-05-06,27.82392372510722,0.0
2024-05-07,27.825480314516106,0.0
2024-05-08,27.82703690392499,0.0
2024-05-09,27.828593493333873,0.0
2024-05-10,27.830150082742758,0.0
2024-05-11,27.83170667215164,0.0
2024-05-12,27.833263261560525,0.0
2024-05-13,27.834819850969406,0.0
2024-05-14,27.83637644037829,0.0
2024-05-15,27.837933029787177,0.0
2024-05-16,27.83948961919606,0.0
2024-05-17,27.841046208604944,0.0
2024-05-18,27.842602798013825,0.0
2024-05-19,27.84415938742271,0.0
2024-05-20,27.845715976831592,0.0
2024-05-21,27.847272566240477,0.0
2024-05-22,27.848829155649362,0.0
2024-05-23,27.850385745058244,0.0
2024-05-24,27.85194233446713,0.0
2024-05-25,27.85349892387601,0.0
2024-05-26,27.855055513284896,0.0
2024-05-27,27.856612102693777,0.0
2024-05-28,27.858168692102662,0.0
2024-05-29,27.859725281511547,0.0
2024-05-30,27.86128187092043,0.0
2024-05-31,27.862838460329314,0.0
2024-06-01,27.864395049738196,0.0
2024-06-02,27.86595163914708,0.0
2024-06-03,27.867508228555966,0.0
2024-06-04,27.869064817964848,0.0
2024-06-05,27.870621407373733,0.0
2024-06-06,27.872177996782614,0.0
2024-06-07,27.8737345861915,0.0
2024-06-08,27.87529117560038,0.0
2024-06-09,27.876847765009266,0.0
2024-06-10,27.87840435441815,0.0
2024-06-11,27.879960943827033,0.0
2024-06-12,27.881517533235918,0.0
2024-06-13,27.8830741226448,0.0
2024-06-14,27.884630712053685,0.0
2024-06-15,27.886187301462567,0.0
2024-06-16,27.88774389087145,0.0
2024-06-17,27.889300480280337,0.0
2024-06-18,27.89085706968922,0.0
2024-06-19,27.892413659098104,0.0
2024-06-20,27.893970248506985,0.0
2024-06-21,27.89552683791587,0.0
2024-06-22,27.897083427324755,0.0
2024-06-23,27.898640016733637,0.0
2024-06-24,27.900196606142522,0.0
2024-06-25,27.901753195551404,0.0
2024-06-26,27.90330978496029,0.0
2024-06-27,27.90486637436917,0.0
2024-06-28,27.906422963778056,0.0
2024-06-29,27.90797955318694,0.0
2024-06-30,27.909536142595822,0.0
2024-07-01,27.911092732004708,0.0
2024-07-02,27.91264932141359,0.0
2024-07-03,27.914205910822474,0.0
2024-07-04,27.915762500231356,0.0
2024-07-05,27.91731908964024,0.0
2024-07-06,27.918875679049126,0.0
2024-07-07,27.920432268458008,0.0
2024-07-08,27.921988857866893,0.0
2024-07-09,27.923545447275774,0.0
2024-07-10,27.92510203668466,0.0
2024-07-11,27.92665862609354,0.0
2024-07-12,27.928215215502426,0.0
2024-07-13,27.92977180491131,0.0
2024-07-14,27.931328394320193,0.0
2024-07-15,27.93288498372908,0.0
2024-07-16,27.93444157313796,0.0
2024-07-17,27.935998162546845,0.0
2024-07-18,27.93755475195573,0.0
2024-07-19,27.93911134136461,0.0
2024-07-20,27.940667930773497,0.0
2024-07-21,27.94222452018238,0.0
2024-07-22,27.943781109591264,0.0
2024-07-23,27.945337699000145,0.0
2024-07-24,27.94689428840903,0.0
2024-07-25,27.948450877817915,0.0
2024-07-26,27.950007467226797,0.0
2024-07-27,27.951564056635682,0.0
2024-07-28,27.953120646044564,0.0
2024-07-29,27.95467723545345,0.0
2024-07-30,27.95623382486233,0.0
2024-07-31,27.957790414271216,0.0
2024-08-01,27.9593470036801,0.0
2024-08-02,27.960903593088982,0.0
2024-08-03,27.962460182497868,0.0
2024-08-04,27.96401677190675,0.0
2024-08-05,27.965573361315634,0.0
2024-08-06,27.96712995072452,0.0
2024-08-07,27.9686865401334,0.0
2024-08-08,27.970243129542286,0.0
2024-08-09,27.971799718951168,0.0
2024-08-10,27.973356308360053,0.0
2024-08-11,27.974912897768935,0.0
2024-08-12,27.97646948717782,0.0
2024-08-13,27.978026076586705,0.0
2024-08-14,27.979582665995586,0.0
2024-08-15,27.98113925540447,0.0
2024-08-16,27.982695844813353,0.0
2024-08-17,27.98425243422224,0.0
2024-08-18,27.98580902363112,0.0
2024-08-19,27.987365613040005,0.0
2024-08-20,27.98892220244889,0.0
2024-08-21,27.99047879185777,0.0
2024-08-22,27.992035381266657,0.0
2024-08-23,27.99359197067554,0.0
2024-08-24,27.995148560084424,0.0
2024-08-25,27.996705149493305,0.0
2024-08-26,27.99826173890219,0.0
2024-08-27,27.999818328311076,0.0
2024-08-28,28.001374917719957,0.0
2024-08-29,28.002931507128842,0.0
2024-08-30,28.004488096537724,0.0
2024-08-31,28.00604468594661,0.0
2024-09-01,28.007601275355494,0.0
2024-09-02,28.009157864764376,0.0
2024-09-03,28.01071445417326,0.0
2024-09-04,28.012271043582142,0.0
2024-09-05,28.013827632991028,0.0
2024-09-06,28.01538422239991,0.0
2024-09-07,28.016940811808794,0.0
2024-09-08,28.01849740121768,0.0
2024-09-09,28.02005399062656,0.0
2024-09-10,28.021610580035446,0.0
2024-09-11,28.023167169444328,0.0
2024-09-12,28.024723758853213,0.0
2024-09-13,28.026280348262095,0.0
2024-09-14,28.02783693767098,0.0
2024-09-15,28.029393527079865,0.0
2024-09-16,28.030950116488746,0.0
2024-09-17,28.03250670589763,0.0
2024-09-18,28.034063295306513,0.0
2024-09-19,28.0356198847154,0.0
2024-09-20,28.03717647412428,0.0
2024-09-21,28.038733063533165,0.0
2024-09-22,28.04028965294205,0.0
2024-09-23,28.041846242350932,0.0
2024-09-24,28.043402831759817,0.0
2024-09-25,28.0449594211687,0.0
2024-09-26,28.046516010577584,0.0
2024-09-27,28.04807259998647,0.0
2024-09-28,28.04962918939535,0.0
2024-09-29,28.051185778804236,0.0
2024-09-30,28.052742368213117,0.0
2024-10-01,28.054298957622002,0.0
2024-10-02,28.055855547030884,0.0
2024-10-03,28.05741213643977,0.0
2024-10-04,28.058968725848654,0.0
2024-10-05,28.060525315257536,0.0
2024-10-06,28.06208190466642,0.0
2024-10-07,28.063638494075303,0.0
2024-10-08,28.065195083484188,0.0
2024-10-09,28.06675167289307,0.0
2024-10-10,28.068308262301954,0.0
2024-10-11,28.06986485171084,0.0
2024-10-12,28.07142144111972,0.0
2024-10-13,28.072978030528606,0.0
2024-10-14,28.074534619937488,0.0
2024-10-15,28.076091209346373,0.0
2024-10-16,28.077647798755258,0.0
2024-10-17,28.07920438816414,0.0
2024-10-18,28.080760977573025,0.0
2024-10-19,28.082317566981907,0.0
2024-10-20,28.08387415639079,0.0
2024-10-21,28.085430745799673,0.0
2024-10-22,28.08698733520856,0.0
2024-10-23,28.088543924617444,0.0
2024-10-24,28.090100514026325,0.0
2024-10-25,28.09165710343521,0.0
2024-10-26,28.093213692844092,0.0
2024-10-27,28.094770282252977,0.0
2024-10-28,28.09632687166186,0.0
2024-10-29,28.097883461070744,0.0
2024-10-30,28.09944005047963,0.0
2024-10-31,28.10099663988851,0.0
2024-11-01,28.102553229297396,0.0
2024-11-02,28.104109818706277,0.0
2024-11-03,28.105666408115162,0.0
2024-11-04,28.107222997524044,0.0
2024-11-05,28.10877958693293,0.0
2024-11-06,28.110336176341814,0.0
2024-11-07,28.111892765750696,0.0
2024-11-08,28.11344935515958,0.0
2024-11-09,28.115005944568463,0.0
2024-11-10,28.116562533977348,0.0
2024-11-11,28.118119123386233,0.0
2024-11-12,28.119675712795114,0.0
2024-11-13,28.121232302204,0.0
2024-11-14,28.12278889161288,0.0
2024-11-15,28.124345481021766,0.0
2024-11-16,28.125902070430648,0.0
2024-11-17,28.127458659839533,0.0
2024-11-18,28.12901524924842,0.0
2024-11-19,28.1305718386573,0.0
2024-11-20,28.132128428066185,0.0
2024-11-21,28.133685017475067,0.0
2024-11-22,28.13524160688395,0.0
2024-11-23,28.136798196292833,0.0
2024-11-24,28.13835478570172,0.0
2024-11-25,28.139911375110604,0.0
2024-11-26,28.141467964519485,0.0
2024-11-27,28.14302455392837,0.0
2024-11-28,28.144581143337252,0.0
2024-11-29,28.146137732746137,0.0
2024-11-30,28.14769432215502,0.0
2024-12-01,28.149250911563904,0.0
2024-12-02,28.15080750097279,0.0
2024-12-03,28.15236409038167,0.0
2024-12-04,28.153920679790556,0.0
2024-12-05,28.155477269199437,0.0
2024-12-06,28.157033858608322,0.0
2024-12-07,28.158590448017208,0.0
2024-12-08,28.16014703742609,0.0
2024-12-09,28.161703626834974,0.0
2024-12-10,28.163260216243856,0.0
2024-12-11,28.16481680565274,0.0
2024-12-12,28.166373395061623,0.0
